0	-0.3806343376636505	-0.355658620595932
1	-0.3795697093009949	-0.3558669686317444
2	-0.37404656410217285	-0.35627061128616333
3	-0.38085460662841797	-0.3721039295196533
4	-0.38576194643974304	-0.38030219078063965
5	-0.3921416401863098	-0.3837820589542389
6	-0.39591044187545776	-0.3908349871635437
7	-0.39914482831954956	-0.38548997044563293
8	-0.40118303894996643	-0.3903447687625885
9	-0.40156883001327515	-0.3576704263687134
10	-0.39624154567718506	-0.3996239900588989
11	-0.40064775943756104	-0.3785383701324463
12	-0.4044300317764282	-0.37706828117370605
13	-0.40445178747177124	-0.4024096131324768
14	-0.40563011169433594	-0.39462798833847046
15	-0.40477898716926575	-0.38116374611854553
16	-0.39932823181152344	-0.4021966755390167
17	-0.4049431085586548	-0.40064650774002075
18	-0.4039946496486664	-0.40169891715049744
19	-0.4087081551551819	-0.40080443024635315
20	-0.4042811989784241	-0.3937234878540039
21	-0.40574532747268677	-0.3992473781108856
22	-0.4042395353317261	-0.4030057489871979
23	-0.4064024090766907	-0.3661741614341736
24	-0.3989231586456299	-0.37479522824287415
25	-0.40505626797676086	-0.4047999680042267
26	-0.4067911207675934	-0.4028059244155884
27	-0.40683531761169434	-0.40212303400039673
28	-0.40198707580566406	-0.40455594658851624
29	-0.40846556425094604	-0.3981662392616272
30	-0.4084717631340027	-0.40553656220436096
31	-0.4065499007701874	-0.402865469455719
