0	0.00020204212341923267	0.0004312293021939695
1	-9.665824472904205e-05	0.0003172692668158561
2	-0.00012931290257256478	0.0004647196037694812
3	-8.467882435070351e-05	0.0002959888079203665
4	-8.675573189975694e-05	0.0002514991501811892
5	-7.377108704531565e-05	0.00027744797989726067
6	-0.00016647411393932998	0.0005671441904269159
7	-0.0001652058563195169	0.0002964296145364642
8	-4.8877867811825126e-05	0.000542804307769984
9	-8.066233567660674e-05	0.00041315623093396425
10	-0.00019919328042306006	0.00022768830240238458
11	-0.00017418678908143193	0.00031896488508209586
12	-0.00017720821779221296	0.00020734011195600033
13	-0.00017931884212885052	0.00022869123495183885
14	-0.00016218589735217392	0.0003238974022679031
15	-0.00019881462503690273	0.00023094756761565804
16	-0.00011244884080952033	0.0002563641464803368
17	-0.00019832754333037883	0.0005932737840339541
18	-0.00021584908245131373	0.00022828229703009129
19	-0.0003250891750212759	0.00020448464783839881
20	-0.0002082923601847142	0.0003151611890643835
21	-0.00032955658389255404	0.00022954781888984144
22	-2.1503416064660996e-05	0.00023844256065785885
23	-0.00020333536667749286	0.00024245111853815615
24	-0.00042668968671932817	0.00027633889112621546
25	-0.0002058128302451223	0.00028737864340655506
26	-0.0002609849616419524	0.00022748485207557678
27	-0.0001417897001374513	0.0004017121682409197
28	-8.073641947703436e-05	0.00020206777844578028
29	-0.0001650082995183766	0.00021899776766076684
30	-4.699634519056417e-05	0.00020413871970959008
31	-0.0002610691881272942	0.00020180520368739963
